source,target,year,weight
211,525,2005,0
211,525,2006,0
211,525,2007,0
211,525,2008,0
211,525,2009,0
211,525,2010,0
211,525,2011,1
211,525,2012,0
211,525,2013,0
211,525,2014,0
211,531,2000,2
211,531,2001,0
211,531,2002,0
211,531,2003,1
211,531,2004,0
211,531,2005,0
211,531,2006,0
211,531,2007,0
211,531,2008,0
211,531,2009,0
211,531,2010,1
211,531,2011,1
211,531,2012,0
211,531,2013,0
211,531,2014,2
211,532,2000,0
211,532,2001,0
211,532,2002,0
211,532,2003,0
211,532,2004,0
211,532,2005,0
211,532,2006,1
211,532,2007,0
211,532,2008,0
211,532,2009,0
211,532,2010,0
211,532,2011,0
211,532,2012,0
211,532,2013,0
211,532,2014,0
211,533,2000,0
211,533,2001,0
211,533,2002,0
211,533,2003,0
211,533,2004,0
211,533,2005,0
211,533,2006,0
211,533,2007,0
211,533,2008,0
211,533,2009,1
211,533,2010,0
211,533,2011,0
211,533,2012,0
211,533,2013,0
211,533,2014,0
211,541,2000,6
211,541,2001,1
211,541,2002,1
211,541,2003,1
211,541,2004,3
211,541,2005,2
211,541,2006,4
211,541,2007,3
211,541,2008,0
211,541,2009,0
211,541,2010,0
211,541,2011,0
211,541,2012,1
211,541,2013,0
211,541,2014,2
211,551,2000,1
211,551,2001,0
211,551,2002,0
211,551,2003,0
211,551,2004,0
211,551,2005,0
211,551,2006,0
211,551,2007,0
211,551,2008,0
211,551,2009,0
211,551,2010,0
211,551,2011,0
211,551,2012,0
211,551,2013,0
211,551,2014,0
211,561,2000,2
211,561,2001,0
211,561,2002,0
211,561,2003,0
211,561,2004,0
211,561,2005,1
211,561,2006,2
211,561,2007,0
211,561,2008,0
211,561,2009,0
211,561,2010,1
211,561,2011,0
211,561,2012,0
211,561,2013,1
211,561,2014,0
211,562,2000,0
211,562,2001,1
211,562,2002,1
211,562,2003,1
211,562,2004,0
211,562,2005,1
211,562,2006,0
211,562,2007,0
211,562,2008,1
211,562,2009,0
211,562,2010,0
211,562,2011,0
211,562,2012,0
211,562,2013,0
211,562,2014,0
211,621,2000,0
211,621,2001,0
211,621,2002,0
211,621,2003,0
211,621,2004,0
211,621,2005,0
211,621,2006,0
211,621,2007,0
211,621,2008,0
211,621,2009,1
211,621,2010,0
211,621,2011,0
211,621,2012,0
211,621,2013,0
211,621,2014,1
211,711,2000,0
211,711,2001,0
211,711,2002,1
211,711,2003,0
211,711,2004,0
211,711,2005,0
211,711,2006,0
211,711,2007,0
211,711,2008,0
211,711,2009,0
211,711,2010,0
211,711,2011,1
211,711,2012,0
211,711,2013,0
211,711,2014,0
211,713,2000,0
211,713,2001,0
211,713,2002,0
211,713,2003,0
211,713,2004,0
211,713,2005,0
211,713,2006,0
211,713,2007,0
211,713,2008,1
211,713,2009,0
211,713,2010,0
211,713,2011,0
211,713,2012,0
211,713,2013,0
211,713,2014,0
211,722,2000,1
211,722,2001,0
211,722,2002,0
211,722,2003,0
211,722,2004,0
211,722,2005,0
211,722,2006,0
211,722,2007,0
211,722,2008,0
211,722,2009,0
211,722,2010,0
211,722,2011,0
211,722,2012,0
211,722,2013,0
211,722,2014,0
211,924,2000,0
211,924,2001,1
211,924,2002,1
211,924,2003,0
211,924,2004,0
211,924,2005,0
211,924,2006,0
211,924,2007,0
211,924,2008,0
211,924,2009,0
211,924,2010,0
211,924,2011,0
211,924,2012,0
211,924,2013,0
211,924,2014,0
212,111,2000,0
212,111,2001,0
212,111,2002,0
212,111,2003,1
212,111,2004,0
212,111,2005,0
212,111,2006,0
212,111,2007,0
212,111,2008,0
212,111,2009,0
212,111,2010,0
212,111,2011,0
212,111,2012,0
212,111,2013,0
212,111,2014,0
212,112,2000,0
212,112,2001,0
212,112,2002,0
212,112,2003,0
212,112,2004,0
212,112,2005,1
212,112,2006,0
212,112,2007,0
212,112,2008,0
212,112,2009,0
212,112,2010,0
212,112,2011,0
212,112,2012,0
212,112,2013,0
212,112,2014,0
212,113,2000,0
212,113,2001,0
212,113,2002,0
212,113,2003,0
212,113,2004,0
212,113,2005,0
212,113,2006,0
212,113,2007,1
212,113,2008,0
212,113,2009,0
212,113,2010,0
212,113,2011,0
212,113,2012,0
212,113,2013,0
212,113,2014,0
212,211,2000,2
212,211,2001,1
212,211,2002,1
212,211,2003,0
212,211,2004,1
212,211,2005,1
212,211,2006,3
212,211,2007,1
212,211,2008,4
212,211,2009,0
212,211,2010,5
212,211,2011,0
212,211,2012,3
212,211,2013,4
212,211,2014,2
212,212,2000,16
212,212,2001,17
212,212,2002,31
212,212,2003,45
212,212,2004,34
212,212,2005,51
212,212,2006,64
212,212,2007,76
212,212,2008,69
212,212,2009,102
212,212,2010,103
212,212,2011,83
212,212,2012,52
212,212,2013,45
212,212,2014,24
212,213,2000,1
212,213,2001,2
212,213,2002,0
212,213,2003,0
212,213,2004,1
212,213,2005,3
212,213,2006,2
212,213,2007,0
212,213,2008,2
212,213,2009,4
212,213,2010,3
212,213,2011,1
212,213,2012,1
212,213,2013,1
212,213,2014,1
212,221,2000,0
212,221,2001,0
212,221,2002,0
212,221,2003,1
212,221,2004,1
212,221,2005,0
212,221,2006,1
212,221,2007,0
212,221,2008,1
212,221,2009,1
212,221,2010,0
212,221,2011,0
212,221,2012,1
212,221,2013,0
212,221,2014,0
212,237,2000,1
212,237,2001,1
212,237,2002,0
212,237,2003,0
212,237,2004,1
212,237,2005,0
212,237,2006,0
212,237,2007,3
212,237,2008,0
212,237,2009,0
212,237,2010,1
212,237,2011,0
212,237,2012,0
212,237,2013,0
212,237,2014,0
212,238,2000,0
212,238,2001,0
212,238,2002,2
212,238,2003,0
212,238,2004,0
212,238,2005,0
212,238,2006,0
212,238,2007,0
212,238,2008,0
212,238,2009,0
212,238,2010,0
212,238,2011,0
212,238,2012,1
212,238,2013,0
212,238,2014,0
212,311,2000,0
212,311,2001,0
212,311,2002,1
212,311,2003,0
212,311,2004,0
212,311,2005,0
212,311,2006,0
212,311,2007,0
212,311,2008,0
212,311,2009,0
212,311,2010,0
212,311,2011,0
212,311,2012,0
212,311,2013,1
212,311,2014,0
212,313,2000,0
212,313,2001,0
212,313,2002,0
212,313,2003,0
212,313,2004,0
212,313,2005,0
212,313,2006,0
212,313,2007,0
212,313,2008,1
212,313,2009,0
212,313,2010,0
212,313,2011,0
212,313,2012,0
212,313,2013,0
212,313,2014,0
212,314,2000,0
212,314,2001,0
212,314,2002,0
212,314,2003,0
212,314,2004,0
212,314,2005,1
212,314,2006,0
212,314,2007,0
212,314,2008,0
212,314,2009,0
212,314,2010,0
212,314,2011,0
212,314,2012,0
212,314,2013,0
212,314,2014,0
212,315,2000,0
212,315,2001,0
212,315,2002,0
212,315,2003,0
212,315,2004,0
212,315,2005,0
212,315,2006,0
212,315,2007,0
212,315,2008,0
212,315,2009,0
212,315,2010,1
212,315,2011,0
212,315,2012,0
212,315,2013,0
212,315,2014,0
212,316,2000,0
212,316,2001,0
212,316,2002,0
212,316,2003,0
212,316,2004,0
212,316,2005,0
212,316,2006,0
212,316,2007,0
212,316,2008,0
212,316,2009,1
212,316,2010,0
212,316,2011,0
212,316,2012,0
212,316,2013,0
212,316,2014,0
212,321,2000,0
212,321,2001,0
212,321,2002,0
212,321,2003,0
212,321,2004,0
212,321,2005,0
212,321,2006,0
212,321,2007,0
212,321,2008,0
212,321,2009,0
212,321,2010,0
212,321,2011,0
212,321,2012,0
212,321,2013,0
212,321,2014,1
212,324,2000,2
212,324,2001,1
212,324,2002,2
212,324,2003,0
212,324,2004,0
212,324,2005,0
212,324,2006,0
212,324,2007,1
212,324,2008,0
212,324,2009,0
212,324,2010,0
212,324,2011,0
212,324,2012,1
212,324,2013,0
212,324,2014,0
212,325,2000,0
212,325,2001,0
212,325,2002,2
212,325,2003,1
212,325,2004,0
212,325,2005,1
212,325,2006,0
212,325,2007,1
212,325,2008,0
212,325,2009,0
212,325,2010,2
212,325,2011,2
212,325,2012,0
212,325,2013,0
212,325,2014,3
212,326,2000,0
212,326,2001,0
212,326,2002,0
212,326,2003,0
212,326,2004,0
212,326,2005,0
212,326,2006,0
212,326,2007,0
212,326,2008,0
212,326,2009,0
212,326,2010,0
212,326,2011,0
212,326,2012,0
212,326,2013,0
212,326,2014,1
212,327,2000,3
212,327,2001,2
212,327,2002,2
212,327,2003,1
212,327,2004,0
212,327,2005,2
212,327,2006,1
212,327,2007,6
212,327,2008,0
212,327,2009,1
212,327,2010,3
212,327,2011,0
212,327,2012,0
212,327,2013,0
212,327,2014,2
212,331,2000,0
212,331,2001,1
212,331,2002,2
212,331,2003,0
212,331,2004,0
212,331,2005,0
212,331,2006,2
212,331,2007,1
212,331,2008,0
212,331,2009,3
212,331,2010,1
212,331,2011,0
212,331,2012,1
212,331,2013,1
212,331,2014,1
212,332,2000,0
212,332,2001,0
212,332,2002,1
212,332,2003,1
212,332,2004,1
212,332,2005,1
212,332,2006,0
212,332,2007,0
212,332,2008,0
212,332,2009,0
212,332,2010,0
212,332,2011,0
212,332,2012,0
212,332,2013,0
212,332,2014,1
212,333,2000,0
212,333,2001,0
212,333,2002,0
212,333,2003,0
212,333,2004,0
212,333,2005,0
212,333,2006,0
212,333,2007,1
212,333,2008,0
212,333,2009,1
212,333,2010,1
212,333,2011,0
212,333,2012,0
212,333,2013,0
212,333,2014,0
212,334,2000,1
212,334,2001,0
212,334,2002,0
212,334,2003,1
212,334,2004,0
212,334,2005,1
212,334,2006,0
212,334,2007,0
212,334,2008,0
212,334,2009,0
212,334,2010,0
212,334,2011,0
212,334,2012,0
212,334,2013,0
212,334,2014,1
212,335,2000,0
212,335,2001,0
212,335,2002,0
212,335,2003,0
212,335,2004,0
212,335,2005,0
212,335,2006,0
212,335,2007,0
212,335,2008,1
212,335,2009,0
212,335,2010,0
212,335,2011,1
212,335,2012,0
212,335,2013,0
212,335,2014,0
212,336,2000,1
212,336,2001,0
212,336,2002,0
212,336,2003,0
212,336,2004,0
212,336,2005,0
212,336,2006,0
212,336,2007,0
212,336,2008,0
212,336,2009,0
212,336,2010,0
212,336,2011,0
212,336,2012,0
212,336,2013,0
212,336,2014,0
212,337,2000,1
212,337,2001,0
212,337,2002,0
212,337,2003,0
212,337,2004,0
212,337,2005,0
212,337,2006,0
212,337,2007,0
212,337,2008,0
212,337,2009,0
212,337,2010,0
212,337,2011,1
212,337,2012,0
212,337,2013,0
212,337,2014,0
212,339,2000,0
212,339,2001,0
212,339,2002,0
212,339,2003,0
212,339,2004,0
212,339,2005,0
212,339,2006,0
212,339,2007,0
212,339,2008,0
212,339,2009,1
212,339,2010,0
212,339,2011,0
212,339,2012,0
212,339,2013,0
212,339,2014,0
212,423,2000,0
212,423,2001,0
212,423,2002,1
212,423,2003,0
212,423,2004,3
212,423,2005,0
212,423,2006,0
212,423,2007,1
212,423,2008,0
212,423,2009,0
212,423,2010,0
212,423,2011,1
212,423,2012,1
212,423,2013,1
212,423,2014,1
212,424,2000,0
212,424,2001,0
212,424,2002,0
212,424,2003,0
212,424,2004,0
212,424,2005,0
212,424,2006,0
212,424,2007,0
212,424,2008,0
212,424,2009,0
212,424,2010,0
212,424,2011,0
212,424,2012,0
212,424,2013,0
212,424,2014,3
212,441,2000,0
212,441,2001,0
212,441,2002,0
212,441,2003,1
212,441,2004,0
212,441,2005,0
212,441,2006,0
212,441,2007,0
212,441,2008,0
212,441,2009,0
212,441,2010,0
212,441,2011,0
212,441,2012,0
212,441,2013,0
212,441,2014,0
212,442,2000,0
212,442,2001,0
212,442,2002,0
212,442,2003,0
212,442,2004,0
212,442,2005,1
212,442,2006,0
212,442,2007,0
212,442,2008,0
212,442,2009,0
212,442,2010,0
212,442,2011,0
212,442,2012,0
212,442,2013,0
212,442,2014,0
212,448,2000,0
212,448,2001,0
212,448,2002,0
212,448,2003,0
212,448,2004,0
212,448,2005,0
212,448,2006,0
212,448,2007,0
212,448,2008,0
212,448,2009,0
212,448,2010,0
212,448,2011,1
212,448,2012,0
212,448,2013,0
212,448,2014,0
212,453,2000,1
212,453,2001,0
212,453,2002,0
212,453,2003,0
212,453,2004,0
212,453,2005,0
212,453,2006,0
212,453,2007,0
212,453,2008,1
212,453,2009,0
212,453,2010,0
212,453,2011,0
212,453,2012,0
212,453,2013,0
212,453,2014,0
212,482,2000,0
212,482,2001,0
212,482,2002,0
212,482,2003,0
212,482,2004,0
212,482,2005,0
212,482,2006,1
212,482,2007,0
212,482,2008,0
212,482,2009,0
212,482,2010,0
212,482,2011,0
212,482,2012,0
212,482,2013,0
212,482,2014,0
212,483,2000,0
212,483,2001,0
212,483,2002,0
212,483,2003,0
212,483,2004,0
212,483,2005,0
212,483,2006,1
212,483,2007,2
212,483,2008,1
212,483,2009,0
212,483,2010,1
212,483,2011,0
212,483,2012,0
212,483,2013,0
212,483,2014,0
212,484,2000,0
212,484,2001,1
212,484,2002,0
212,484,2003,0
212,484,2004,0
212,484,2005,0
212,484,2006,0
212,484,2007,0
212,484,2008,0
212,484,2009,1
212,484,2010,0
212,484,2011,0
212,484,2012,0
212,484,2013,0
212,484,2014,0
212,486,2000,0
212,486,2001,0
212,486,2002,1
212,486,2003,0
212,486,2004,1
212,486,2005,0
212,486,2006,0
212,486,2007,0
212,486,2008,1
212,486,2009,0
212,486,2010,1
212,486,2011,1
212,486,2012,1
212,486,2013,0
212,486,2014,0
212,488,2000,0
212,488,2001,0
212,488,2002,0
212,488,2003,0
212,488,2004,0
212,488,2005,0
212,488,2006,0
212,488,2007,0
212,488,2008,0
212,488,2009,0
212,488,2010,0
212,488,2011,1
212,488,2012,0
212,488,2013,0
212,488,2014,0
212,511,2000,0
212,511,2001,0
212,511,2002,0
212,511,2003,0
212,511,2004,0
212,511,2005,0
212,511,2006,2
212,511,2007,0
212,511,2008,1
212,511,2009,1
212,511,2010,1
212,511,2011,0
212,511,2012,0
212,511,2013,0
212,511,2014,0
212,512,2000,0
212,512,2001,0
212,512,2002,0
212,512,2003,0
212,512,2004,0
212,512,2005,0
212,512,2006,0
212,512,2007,0
212,512,2008,0
212,512,2009,0
212,512,2010,0
212,512,2011,0
212,512,2012,0
212,512,2013,1
212,512,2014,0
212,515,2000,0
212,515,2001,0
212,515,2002,0
212,515,2003,0
212,515,2004,0
212,515,2005,0
212,515,2006,0
212,515,2007,0
212,515,2008,0
212,515,2009,2
212,515,2010,0
212,515,2011,0
212,515,2012,0
212,515,2013,0
212,515,2014,0
212,517,2000,4
212,517,2001,0
212,517,2002,0
212,517,2003,0
212,517,2004,0
212,517,2005,1
212,517,2006,0
212,517,2007,0
212,517,2008,0
212,517,2009,1
212,517,2010,0
212,517,2011,0
212,517,2012,0
212,517,2013,0
212,517,2014,0
212,519,2000,0
212,519,2001,0
212,519,2002,0
212,519,2003,0
212,519,2004,0
212,519,2005,0
212,519,2006,0
212,519,2007,0
212,519,2008,0
212,519,2009,1
212,519,2010,1
212,519,2011,0
212,519,2012,0
212,519,2013,0
212,519,2014,0
212,522,2000,0
212,522,2001,0
212,522,2002,0
212,522,2003,0
212,522,2004,0
212,522,2005,0
212,522,2006,0
212,522,2007,1
212,522,2008,2
212,522,2009,0
212,522,2010,0
212,522,2011,0
212,522,2012,0
212,522,2013,0
212,522,2014,0
212,523,2000,1
212,523,2001,1
212,523,2002,0
212,523,2003,0
212,523,2004,0
212,523,2005,0
212,523,2006,1
212,523,2007,0
212,523,2008,0
212,523,2009,1
212,523,2010,2
212,523,2011,1
212,523,2012,0
212,523,2013,2
212,523,2014,0
212,524,2000,0
212,524,2001,0
212,524,2002,0
212,524,2003,0
212,524,2004,0
212,524,2005,0
212,524,2006,0
212,524,2007,0
212,524,2008,0
212,524,2009,0
212,524,2010,0
212,524,2011,0
212,524,2012,0
212,524,2013,0
212,524,2014,1
212,525,2000,0
212,525,2001,1
212,525,2002,0
212,525,2003,0
212,525,2004,0
212,525,2005,1
212,525,2006,0
212,525,2007,1
212,525,2008,0
212,525,2009,0
212,525,2010,0
212,525,2011,0
212,525,2012,0
212,525,2013,0
212,525,2014,0
212,531,2000,0
212,531,2001,0
212,531,2002,0
212,531,2003,0
212,531,2004,0
212,531,2005,1
212,531,2006,0
212,531,2007,1
212,531,2008,0
212,531,2009,1
212,531,2010,0
212,531,2011,0
212,531,2012,0
212,531,2013,0
212,531,2014,0
212,533,2000,0
212,533,2001,0
212,533,2002,0
212,533,2003,0
212,533,2004,0
212,533,2005,0
212,533,2006,0
212,533,2007,0
212,533,2008,0
212,533,2009,0
212,533,2010,0
212,533,2011,0
212,533,2012,0
212,533,2013,0
212,533,2014,1
212,541,2000,0
212,541,2001,1
212,541,2002,3
212,541,2003,0
212,541,2004,3
212,541,2005,0
212,541,2006,3
212,541,2007,0
212,541,2008,1
212,541,2009,1
212,541,2010,1
212,541,2011,0
212,541,2012,0
212,541,2013,2
212,541,2014,2
212,561,2000,0
212,561,2001,0
212,561,2002,0
212,561,2003,0
212,561,2004,1
212,561,2005,0
212,561,2006,0
212,561,2007,0
212,561,2008,0
212,561,2009,1
212,561,2010,1
212,561,2011,0
212,561,2012,0
212,561,2013,0
212,561,2014,0
212,562,2000,0
212,562,2001,0
212,562,2002,0
212,562,2003,0
212,562,2004,0
212,562,2005,0
212,562,2006,0
212,562,2007,0
212,562,2008,1
212,562,2009,0
212,562,2010,0
212,562,2011,0
212,562,2012,0
212,562,2013,2
212,562,2014,1
212,611,2000,0
212,611,2001,0
212,611,2002,0
212,611,2003,0
212,611,2004,0
212,611,2005,0
212,611,2006,0
212,611,2007,0
212,611,2008,0
212,611,2009,0
212,611,2010,1
212,611,2011,0
212,611,2012,0
212,611,2013,0
212,611,2014,0
212,711,2000,0
212,711,2001,0
212,711,2002,0
212,711,2003,0
212,711,2004,0
212,711,2005,0
212,711,2006,0
212,711,2007,1
212,711,2008,0
212,711,2009,1
212,711,2010,0
212,711,2011,0
212,711,2012,0
212,711,2013,0
212,711,2014,0
212,812,2000,0
212,812,2001,0
212,812,2002,0
212,812,2003,0
212,812,2004,0
212,812,2005,0
212,812,2006,0
212,812,2007,0
212,812,2008,0
212,812,2009,0
212,812,2010,0
212,812,2011,0
212,812,2012,0
212,812,2013,1
212,812,2014,0
213,211,2000,14
213,211,2001,5
213,211,2002,10
213,211,2003,7
213,211,2004,10
213,211,2005,15
213,211,2006,28
213,211,2007,10
213,211,2008,16
213,211,2009,12
213,211,2010,7
213,211,2011,9
213,211,2012,10
213,211,2013,6
213,211,2014,13
213,212,2000,1
213,212,2001,1
213,212,2002,3
213,212,2003,4
213,212,2004,0
213,212,2005,3
213,212,2006,4
213,212,2007,4
213,212,2008,5
213,212,2009,2
213,212,2010,4
213,212,2011,2
213,212,2012,1
213,212,2013,0
213,212,2014,0
213,213,2000,8
213,213,2001,11
213,213,2002,4
213,213,2003,7
213,213,2004,11
213,213,2005,12
213,213,2006,12
213,213,2007,24
213,213,2008,37
213,213,2009,29
213,213,2010,40
213,213,2011,43
213,213,2012,15
213,213,2013,12
213,213,2014,13
213,221,2000,0
213,221,2001,1
213,221,2002,2
213,221,2003,0
213,221,2004,0
213,221,2005,1
213,221,2006,1
213,221,2007,4
213,221,2008,2
213,221,2009,1
213,221,2010,1
213,221,2011,2
213,221,2012,0
213,221,2013,1
213,221,2014,1
213,236,2000,0
213,236,2001,4
213,236,2002,0
213,236,2003,0
213,236,2004,0
213,236,2005,1
213,236,2006,1
213,236,2007,0
213,236,2008,0
213,236,2009,0
213,236,2010,1
213,236,2011,0
213,236,2012,1
213,236,2013,0
213,236,2014,0
213,237,2000,0
213,237,2001,1
213,237,2002,1
213,237,2003,0
213,237,2004,0
213,237,2005,2
213,237,2006,3
213,237,2007,4
213,237,2008,4
213,237,2009,0
213,237,2010,2
213,237,2011,0
213,237,2012,0
213,237,2013,0
213,237,2014,0
213,238,2000,0
213,238,2001,1
213,238,2002,0
213,238,2003,0
213,238,2004,2
213,238,2005,0
213,238,2006,3
213,238,2007,3
213,238,2008,4
213,238,2009,0
213,238,2010,0
213,238,2011,1
213,238,2012,0
213,238,2013,0
213,238,2014,4
213,324,2000,0
213,324,2001,0
213,324,2002,0
213,324,2003,0
213,324,2004,0
213,324,2005,1
213,324,2006,2
213,324,2007,1
213,324,2008,0
213,324,2009,0
213,324,2010,0
213,324,2011,1
213,324,2012,0
213,324,2013,0
213,324,2014,0
213,325,2000,0
213,325,2001,0
213,325,2002,0
213,325,2003,0
213,325,2004,0
213,325,2005,0
213,325,2006,1
213,325,2007,1
213,325,2008,0
213,325,2009,3
213,325,2010,0
213,325,2011,2
213,325,2012,1
213,325,2013,0
213,325,2014,2
213,327,2000,0
213,327,2001,0
213,327,2002,0
213,327,2003,0
213,327,2004,0
213,327,2005,1
213,327,2006,0
213,327,2007,0
213,327,2008,0
213,327,2009,0
213,327,2010,0
213,327,2011,0
213,327,2012,0
213,327,2013,0
213,327,2014,0
213,332,2000,0
213,332,2001,0
213,332,2002,0
213,332,2003,2
213,332,2004,0
213,332,2005,1
213,332,2006,0
213,332,2007,1
213,332,2008,0
213,332,2009,0
213,332,2010,1
213,332,2011,0
213,332,2012,0
213,332,2013,0
213,332,2014,0
213,333,2000,3
213,333,2001,0
213,333,2002,3
213,333,2003,0
213,333,2004,2
213,333,2005,1
213,333,2006,2
213,333,2007,1
213,333,2008,2
213,333,2009,1
213,333,2010,4
213,333,2011,2
213,333,2012,0
213,333,2013,1
213,333,2014,1
213,334,2000,0
213,334,2001,3
213,334,2002,1
213,334,2003,0
213,334,2004,0
213,334,2005,0
213,334,2006,2
213,334,2007,0
213,334,2008,0
213,334,2009,1
213,334,2010,0
213,334,2011,1
213,334,2012,1
213,334,2013,0
213,334,2014,0
213,335,2000,0
213,335,2001,0
213,335,2002,0
213,335,2003,0
213,335,2004,0
213,335,2005,0
213,335,2006,0
213,335,2007,0
213,335,2008,0
213,335,2009,0
213,335,2010,3
213,335,2011,0
213,335,2012,0
213,335,2013,1
213,335,2014,1
213,336,2000,0
213,336,2001,0
213,336,2002,0
213,336,2003,0
213,336,2004,1
213,336,2005,0
213,336,2006,0
213,336,2007,0
213,336,2008,0
213,336,2009,0
213,336,2010,0
213,336,2011,0
213,336,2012,0
213,336,2013,0
213,336,2014,0
213,339,2000,0
213,339,2001,1
213,339,2002,0
213,339,2003,0
213,339,2004,0
213,339,2005,0
213,339,2006,0
213,339,2007,0
213,339,2008,0
213,339,2009,0
213,339,2010,0
213,339,2011,0
213,339,2012,0
213,339,2013,0
213,339,2014,0
213,423,2000,0
213,423,2001,0
213,423,2002,0
213,423,2003,0
213,423,2004,0
213,423,2005,0
213,423,2006,1
213,423,2007,0
213,423,2008,0
213,423,2009,1
213,423,2010,0
213,423,2011,1
213,423,2012,0
213,423,2013,0
213,423,2014,0
213,424,2000,0
213,424,2001,0
213,424,2002,0
213,424,2003,0
213,424,2004,0
213,424,2005,0
213,424,2006,0
213,424,2007,0
213,424,2008,0
213,424,2009,0
213,424,2010,0
213,424,2011,1
213,424,2012,0
213,424,2013,0
213,424,2014,1
213,454,2000,0
213,454,2001,0
213,454,2002,0
213,454,2003,1
213,454,2004,0
213,454,2005,0
213,454,2006,0
213,454,2007,0
213,454,2008,1
213,454,2009,0
213,454,2010,0
213,454,2011,0
213,454,2012,1
213,454,2013,0
213,454,2014,0
213,481,2000,0
213,481,2001,0
213,481,2002,0
213,481,2003,1
213,481,2004,0
213,481,2005,0
213,481,2006,0
213,481,2007,0
213,481,2008,0
213,481,2009,0
213,481,2010,0
213,481,2011,0
213,481,2012,0
213,481,2013,0
213,481,2014,0
213,482,2000,0
213,482,2001,0
213,482,2002,0
213,482,2003,0
213,482,2004,0
213,482,2005,1
213,482,2006,0
213,482,2007,0
213,482,2008,0
213,482,2009,0
213,482,2010,0
213,482,2011,0
213,482,2012,0
213,482,2013,0
213,482,2014,0
213,483,2000,0
213,483,2001,0
213,483,2002,0
213,483,2003,0
213,483,2004,0
213,483,2005,1
213,483,2006,0
213,483,2007,0
213,483,2008,0
213,483,2009,0
213,483,2010,0
213,483,2011,0
213,483,2012,1
213,483,2013,0
213,483,2014,0
213,484,2000,0
213,484,2001,0
213,484,2002,0
213,484,2003,0
213,484,2004,1
213,484,2005,0
213,484,2006,2
213,484,2007,0
213,484,2008,0
213,484,2009,0
213,484,2010,0
213,484,2011,0
213,484,2012,0
213,484,2013,0
213,484,2014,0
213,486,2000,0
213,486,2001,1
213,486,2002,1
213,486,2003,0
213,486,2004,0
213,486,2005,2
213,486,2006,3
213,486,2007,1
213,486,2008,0
213,486,2009,3
213,486,2010,2
213,486,2011,0
213,486,2012,1
213,486,2013,0
213,486,2014,0
213,488,2000,0
213,488,2001,0
213,488,2002,0
213,488,2003,0
213,488,2004,0
213,488,2005,1
213,488,2006,1
213,488,2007,0
213,488,2008,0
213,488,2009,1
213,488,2010,0
213,488,2011,1
213,488,2012,1
213,488,2013,0
213,488,2014,2
213,511,2000,0
213,511,2001,0
213,511,2002,2
213,511,2003,0
213,511,2004,2
213,511,2005,0
213,511,2006,0
213,511,2007,2
213,511,2008,4
213,511,2009,0
213,511,2010,2
213,511,2011,0
213,511,2012,2
213,511,2013,0
213,511,2014,2
213,512,2000,0
213,512,2001,0
213,512,2002,0
213,512,2003,1
213,512,2004,0
213,512,2005,0
213,512,2006,0
213,512,2007,0
213,512,2008,0
213,512,2009,0
213,512,2010,0
213,512,2011,0
213,512,2012,0
213,512,2013,0
213,512,2014,0
213,517,2000,1
213,517,2001,1
213,517,2002,0
213,517,2003,0
213,517,2004,0
213,517,2005,0
213,517,2006,0
213,517,2007,0
213,517,2008,0
213,517,2009,1
213,517,2010,0
213,517,2011,0
213,517,2012,0
213,517,2013,1
213,517,2014,0
213,518,2000,0
213,518,2001,0
213,518,2002,0
213,518,2003,1
213,518,2004,0
213,518,2005,0
213,518,2006,0
213,518,2007,1
213,518,2008,0
